"","VECTOR","OCCURRENCE_ID","SOURCE_TYPE","LOCATION_TYPE","POLYGON_ADMIN","lat","lon","YEAR","COUNTRY","COUNTRY_ID","GAUL_AD0","STATUS"
"256","Aedes albopictus",256,"unpublished","polygon","2",-27.08,-53.2,"2014","Brazil","BRA",37,NA
"257","Aedes albopictus",257,"unpublished","polygon","2",-27.06,-48.71,"2014","Brazil","BRA",37,NA
"258","Aedes albopictus",258,"unpublished","polygon","2",-27.06,-52.45,"2014","Brazil","BRA",37,NA
"259","Aedes albopictus",259,"unpublished","polygon","2",-27.05,-51.23,"2014","Brazil","BRA",37,NA
"260","Aedes albopictus",260,"unpublished","polygon","2",-27.05,-52.97,"2014","Brazil","BRA",37,NA
"261","Aedes albopictus",261,"unpublished","polygon","2",-27.04,-52.87,"2014","Brazil","BRA",37,NA
"262","Aedes albopictus",262,"unpublished","polygon","2",-27.04,-49.64,"2014","Brazil","BRA",37,NA
"263","Aedes albopictus",263,"unpublished","polygon","2",-27.03,-53.03,"2014","Brazil","BRA",37,NA
"264","Aedes albopictus",264,"unpublished","polygon","2",-27.03,-51.91,"2014","Brazil","BRA",37,NA
"265","Aedes albopictus",265,"unpublished","polygon","2",-27.03,-53.27,"2014","Brazil","BRA",37,NA
"266","Aedes albopictus",266,"unpublished","polygon","2",-27.03,-50.87,"2014","Brazil","BRA",37,NA
"267","Aedes albopictus",267,"unpublished","polygon","2",-27.01,-49.53,"2014","Brazil","BRA",37,NA
"268","Aedes albopictus",268,"unpublished","polygon","2",-27.01,-53.48,"2014","Brazil","BRA",37,NA
"269","Aedes albopictus",269,"unpublished","polygon","2",-27.01,-48.63,"2014","Brazil","BRA",37,NA
"270","Aedes albopictus",270,"unpublished","polygon","2",-27,-49.23,"2014","Brazil","BRA",37,NA
"271","Aedes albopictus",271,"unpublished","polygon","2",-26.99,-53.65,"2014","Brazil","BRA",37,NA
"272","Aedes albopictus",272,"unpublished","polygon","2",-26.99,-51.13,"2014","Brazil","BRA",37,NA
"273","Aedes albopictus",273,"unpublished","polygon","2",-26.99,-49.79,"2014","Brazil","BRA",37,NA
"274","Aedes albopictus",274,"unpublished","polygon","2",-26.98,-53.35,"2014","Brazil","BRA",37,NA
"275","Aedes albopictus",275,"unpublished","polygon","2",-26.98,-52.65,"2014","Brazil","BRA",37,NA
"276","Aedes albopictus",276,"unpublished","polygon","2",-26.98,-53.09,"2014","Brazil","BRA",37,NA
"277","Aedes albopictus",277,"unpublished","polygon","2",-26.97,-52.54,"2014","Brazil","BRA",37,NA
"278","Aedes albopictus",278,"unpublished","polygon","2",-26.97,-49.38,"2014","Brazil","BRA",37,NA
"279","Aedes albopictus",279,"unpublished","polygon","2",-26.97,-48.74,"2014","Brazil","BRA",37,NA
"280","Aedes albopictus",280,"unpublished","polygon","2",-26.96,-52.84,"2014","Brazil","BRA",37,NA
"281","Aedes albopictus",281,"unpublished","polygon","2",-26.96,-50.02,"2014","Brazil","BRA",37,NA
"282","Aedes albopictus",282,"unpublished","polygon","2",-26.94,-49.83,"2014","Brazil","BRA",37,NA
"283","Aedes albopictus",283,"unpublished","polygon","2",-26.94,-51.49,"2014","Brazil","BRA",37,NA
"284","Aedes albopictus",284,"unpublished","polygon","2",-26.92,-53.62,"2014","Brazil","BRA",37,NA
"285","Aedes albopictus",285,"unpublished","polygon","2",-26.92,-48.95,"2014","Brazil","BRA",37,NA
"286","Aedes albopictus",286,"unpublished","polygon","2",-26.91,-52.9,"2014","Brazil","BRA",37,NA
"287","Aedes albopictus",287,"unpublished","polygon","2",-26.91,-50.12,"2014","Brazil","BRA",37,NA
"288","Aedes albopictus",288,"unpublished","polygon","2",-26.89,-51.44,"2014","Brazil","BRA",37,NA
"289","Aedes albopictus",289,"unpublished","polygon","2",-26.89,-53.03,"2014","Brazil","BRA",37,NA
"290","Aedes albopictus",290,"unpublished","polygon","2",-26.89,-49.36,"2014","Brazil","BRA",37,NA
"291","Aedes albopictus",291,"unpublished","polygon","2",-26.88,-52.41,"2014","Brazil","BRA",37,NA
"292","Aedes albopictus",292,"unpublished","polygon","2",-26.88,-52.74,"2014","Brazil","BRA",37,NA
"293","Aedes albopictus",293,"unpublished","polygon","2",-26.88,-53.2,"2014","Brazil","BRA",37,NA
"294","Aedes albopictus",294,"unpublished","polygon","2",-26.87,-49.11,"2014","Brazil","BRA",37,NA
"295","Aedes albopictus",295,"unpublished","polygon","2",-26.87,-48.87,"2014","Brazil","BRA",37,NA
"296","Aedes albopictus",296,"unpublished","polygon","2",-26.86,-53.49,"2014","Brazil","BRA",37,NA
"297","Aedes albopictus",297,"unpublished","polygon","2",-26.86,-49.66,"2014","Brazil","BRA",37,NA
"298","Aedes albopictus",298,"unpublished","polygon","2",-26.86,-53.33,"2014","Brazil","BRA",37,NA
"299","Aedes albopictus",299,"unpublished","polygon","2",-26.85,-53.62,"2014","Brazil","BRA",37,NA
"300","Aedes albopictus",300,"unpublished","polygon","2",-26.85,-52.85,"2014","Brazil","BRA",37,NA
"301","Aedes albopictus",301,"unpublished","polygon","2",-26.85,-52.55,"2014","Brazil","BRA",37,NA
"302","Aedes albopictus",302,"unpublished","polygon","2",-26.83,-48.72,"2014","Brazil","BRA",37,NA
"303","Aedes albopictus",303,"unpublished","polygon","2",-26.82,-52.98,"2014","Brazil","BRA",37,NA
"304","Aedes albopictus",304,"unpublished","polygon","2",-26.82,-51.64,"2014","Brazil","BRA",37,NA
"305","Aedes albopictus",305,"unpublished","polygon","2",-26.82,-49.84,"2014","Brazil","BRA",37,NA
"306","Aedes albopictus",306,"unpublished","polygon","2",-26.81,-49.27,"2014","Brazil","BRA",37,NA
"307","Aedes albopictus",307,"unpublished","polygon","2",-26.81,-52.63,"2014","Brazil","BRA",37,NA
"308","Aedes albopictus",308,"unpublished","polygon","2",-26.8,-48.65,"2014","Brazil","BRA",37,NA
"309","Aedes albopictus",309,"unpublished","polygon","2",-26.8,-51.36,"2014","Brazil","BRA",37,NA
"310","Aedes albopictus",310,"unpublished","polygon","2",-26.79,-49.44,"2014","Brazil","BRA",37,NA
"311","Aedes albopictus",311,"unpublished","polygon","2",-26.79,-52.87,"2014","Brazil","BRA",37,NA
"312","Aedes albopictus",312,"unpublished","polygon","2",-26.78,-53.04,"2014","Brazil","BRA",37,NA
"313","Aedes albopictus",313,"unpublished","polygon","2",-26.77,-53.66,"2014","Brazil","BRA",37,NA
"314","Aedes albopictus",314,"unpublished","polygon","2",-26.76,-51.11,"2014","Brazil","BRA",37,NA
"315","Aedes albopictus",315,"unpublished","polygon","2",-26.76,-53.34,"2014","Brazil","BRA",37,NA
"316","Aedes albopictus",316,"unpublished","polygon","2",-26.76,-53.2,"2014","Brazil","BRA",37,NA
"317","Aedes albopictus",317,"unpublished","polygon","2",-26.74,-52.72,"2014","Brazil","BRA",37,NA
"318","Aedes albopictus",318,"unpublished","polygon","2",-26.74,-52.59,"2014","Brazil","BRA",37,NA
"319","Aedes albopictus",319,"unpublished","polygon","2",-26.73,-49.17,"2014","Brazil","BRA",37,NA
"320","Aedes albopictus",320,"unpublished","polygon","2",-26.73,-52.87,"2014","Brazil","BRA",37,NA
"321","Aedes albopictus",321,"unpublished","polygon","2",-26.73,-48.92,"2014","Brazil","BRA",37,NA
"322","Aedes albopictus",322,"unpublished","polygon","2",-26.72,-53.48,"2014","Brazil","BRA",37,NA
"323","Aedes albopictus",323,"unpublished","polygon","2",-26.71,-49.56,"2014","Brazil","BRA",37,NA
"324","Aedes albopictus",324,"unpublished","polygon","2",-26.7,-52.94,"2014","Brazil","BRA",37,NA
"325","Aedes albopictus",325,"unpublished","polygon","2",-26.69,-53.02,"2014","Brazil","BRA",37,NA
"326","Aedes albopictus",326,"unpublished","polygon","2",-26.69,-53.25,"2014","Brazil","BRA",37,NA
"327","Aedes albopictus",327,"unpublished","polygon","2",-26.67,-49.98,"2014","Brazil","BRA",37,NA
"328","Aedes albopictus",328,"unpublished","polygon","2",-26.66,-53.67,"2014","Brazil","BRA",37,NA
"329","Aedes albopictus",329,"unpublished","polygon","2",-26.66,-53.43,"2014","Brazil","BRA",37,NA
"330","Aedes albopictus",330,"unpublished","polygon","2",-26.65,-53.32,"2014","Brazil","BRA",37,NA
"331","Aedes albopictus",331,"unpublished","polygon","2",-26.65,-48.74,"2014","Brazil","BRA",37,NA
"332","Aedes albopictus",332,"unpublished","polygon","2",-26.64,-48.98,"2014","Brazil","BRA",37,NA
"333","Aedes albopictus",333,"unpublished","polygon","2",-26.64,-50.67,"2014","Brazil","BRA",37,NA
"334","Aedes albopictus",334,"unpublished","polygon","2",-26.64,-52.79,"2014","Brazil","BRA",37,NA
"335","Aedes albopictus",335,"unpublished","polygon","2",-26.63,-49.39,"2014","Brazil","BRA",37,NA
"336","Aedes albopictus",336,"unpublished","polygon","2",-26.63,-52.68,"2014","Brazil","BRA",37,NA
"337","Aedes albopictus",337,"unpublished","polygon","2",-26.63,-52.89,"2014","Brazil","BRA",37,NA
"338","Aedes albopictus",338,"unpublished","polygon","2",-26.6,-48.8,"2014","Brazil","BRA",37,NA
"339","Aedes albopictus",339,"unpublished","polygon","2",-26.59,-53.02,"2014","Brazil","BRA",37,NA
"340","Aedes albopictus",340,"unpublished","polygon","2",-26.59,-53.17,"2014","Brazil","BRA",37,NA
"341","Aedes albopictus",341,"unpublished","polygon","2",-26.58,-53.58,"2014","Brazil","BRA",37,NA
"342","Aedes albopictus",342,"unpublished","polygon","2",-26.58,-52.25,"2014","Brazil","BRA",37,NA
"343","Aedes albopictus",343,"unpublished","polygon","2",-26.54,-52.56,"2014","Brazil","BRA",37,NA
"344","Aedes albopictus",344,"unpublished","polygon","2",-26.53,-53.35,"2014","Brazil","BRA",37,NA
"345","Aedes albopictus",345,"unpublished","polygon","2",-26.5,-52.79,"2014","Brazil","BRA",37,NA
"346","Aedes albopictus",346,"unpublished","polygon","2",-26.49,-52.99,"2014","Brazil","BRA",37,NA
"347","Aedes albopictus",347,"unpublished","polygon","2",-26.48,-51.41,"2014","Brazil","BRA",37,NA
"348","Aedes albopictus",348,"unpublished","polygon","2",-26.48,-53.55,"2014","Brazil","BRA",37,NA
"349","Aedes albopictus",349,"unpublished","polygon","2",-26.47,-48.94,"2014","Brazil","BRA",37,NA
"350","Aedes albopictus",350,"unpublished","polygon","2",-26.46,-53.11,"2014","Brazil","BRA",37,NA
"351","Aedes albopictus",351,"unpublished","polygon","2",-26.45,-48.65,"2014","Brazil","BRA",37,NA
"352","Aedes albopictus",352,"unpublished","polygon","2",-26.45,-49.6,"2014","Brazil","BRA",37,NA
"353","Aedes albopictus",353,"unpublished","polygon","2",-26.44,-48.78,"2014","Brazil","BRA",37,NA
"354","Aedes albopictus",354,"unpublished","polygon","2",-26.44,-52.68,"2014","Brazil","BRA",37,NA
"355","Aedes albopictus",355,"unpublished","polygon","2",-26.43,-49.16,"2014","Brazil","BRA",37,NA
"356","Aedes albopictus",356,"unpublished","polygon","2",-26.43,-53.61,"2014","Brazil","BRA",37,NA
"357","Aedes albopictus",357,"unpublished","polygon","2",-26.43,-49.33,"2014","Brazil","BRA",37,NA
"358","Aedes albopictus",358,"unpublished","polygon","2",-26.42,-51.84,"2014","Brazil","BRA",37,NA
"359","Aedes albopictus",359,"unpublished","polygon","2",-26.4,-52.71,"2014","Brazil","BRA",37,NA
"360","Aedes albopictus",360,"unpublished","polygon","2",-26.4,-53.49,"2014","Brazil","BRA",37,NA
"361","Aedes albopictus",361,"unpublished","polygon","2",-26.36,-49.06,"2014","Brazil","BRA",37,NA
"362","Aedes albopictus",362,"unpublished","polygon","2",-26.34,-53.52,"2014","Brazil","BRA",37,NA
"363","Aedes albopictus",363,"unpublished","polygon","2",-26.33,-52.6,"2014","Brazil","BRA",37,NA
"364","Aedes albopictus",364,"unpublished","polygon","2",-26.31,-52.35,"2014","Brazil","BRA",37,NA
"365","Aedes albopictus",365,"unpublished","polygon","2",-26.3,-50.37,"2014","Brazil","BRA",37,NA
"366","Aedes albopictus",366,"unpublished","polygon","2",-26.3,-49.33,"2014","Brazil","BRA",37,NA
"367","Aedes albopictus",367,"unpublished","polygon","2",-26.29,-48.64,"2014","Brazil","BRA",37,NA
"368","Aedes albopictus",368,"unpublished","polygon","2",-26.26,-48.96,"2014","Brazil","BRA",37,NA
"369","Aedes albopictus",369,"unpublished","polygon","2",-26.25,-53.31,"2014","Brazil","BRA",37,NA
"370","Aedes albopictus",370,"unpublished","polygon","2",-26.25,-52.8,"2014","Brazil","BRA",37,NA
"371","Aedes albopictus",371,"unpublished","polygon","2",-26.25,-53.53,"2014","Brazil","BRA",37,NA
"372","Aedes albopictus",372,"unpublished","polygon","2",-26.25,-49.73,"2014","Brazil","BRA",37,NA
"373","Aedes albopictus",373,"unpublished","polygon","2",-26.25,-53.09,"2014","Brazil","BRA",37,NA
"374","Aedes albopictus",374,"unpublished","polygon","2",-26.24,-51.21,"2014","Brazil","BRA",37,NA
"375","Aedes albopictus",375,"unpublished","polygon","2",-26.22,-52.94,"2014","Brazil","BRA",37,NA
"376","Aedes albopictus",376,"unpublished","polygon","2",-26.17,-51.94,"2014","Brazil","BRA",37,NA
"377","Aedes albopictus",377,"unpublished","polygon","2",-26.17,-50.85,"2014","Brazil","BRA",37,NA
"378","Aedes albopictus",378,"unpublished","polygon","2",-26.17,-50.26,"2014","Brazil","BRA",37,NA
"379","Aedes albopictus",379,"unpublished","polygon","2",-26.16,-52.39,"2014","Brazil","BRA",37,NA
"380","Aedes albopictus",380,"unpublished","polygon","2",-26.15,-53.57,"2014","Brazil","BRA",37,NA
"381","Aedes albopictus",381,"unpublished","polygon","2",-26.15,-52.67,"2014","Brazil","BRA",37,NA
"382","Aedes albopictus",382,"unpublished","polygon","2",-26.15,-51.52,"2014","Brazil","BRA",37,NA
"383","Aedes albopictus",383,"unpublished","polygon","2",-26.14,-53.42,"2014","Brazil","BRA",37,NA
"384","Aedes albopictus",384,"unpublished","polygon","2",-26.13,-49.19,"2014","Brazil","BRA",37,NA
"385","Aedes albopictus",385,"unpublished","polygon","2",-26.12,-51.09,"2014","Brazil","BRA",37,NA
"386","Aedes albopictus",386,"unpublished","polygon","2",-26.11,-53.37,"2014","Brazil","BRA",37,NA
"387","Aedes albopictus",387,"unpublished","polygon","2",-26.09,-49.71,"2014","Brazil","BRA",37,NA
"388","Aedes albopictus",388,"unpublished","polygon","2",-26.08,-52.83,"2014","Brazil","BRA",37,NA
"389","Aedes albopictus",389,"unpublished","polygon","2",-26.08,-48.66,"2014","Brazil","BRA",37,NA
"390","Aedes albopictus",390,"unpublished","polygon","2",-26.07,-50.76,"2014","Brazil","BRA",37,NA
"391","Aedes albopictus",391,"unpublished","polygon","2",-26.07,-53.13,"2014","Brazil","BRA",37,NA
"392","Aedes albopictus",392,"unpublished","polygon","2",-26.07,-49.45,"2014","Brazil","BRA",37,NA
"393","Aedes albopictus",393,"unpublished","polygon","2",-26.07,-53.63,"2014","Brazil","BRA",37,NA
"394","Aedes albopictus",394,"unpublished","polygon","2",-26.06,-48.87,"2014","Brazil","BRA",37,NA
"395","Aedes albopictus",395,"unpublished","polygon","2",-26.04,-49.3,"2014","Brazil","BRA",37,NA
"396","Aedes albopictus",396,"unpublished","polygon","2",-26.04,-52.23,"2014","Brazil","BRA",37,NA
"397","Aedes albopictus",397,"unpublished","polygon","2",-26.01,-53.47,"2014","Brazil","BRA",37,NA
"398","Aedes albopictus",398,"unpublished","polygon","2",-25.99,-52.59,"2014","Brazil","BRA",37,NA
"399","Aedes albopictus",399,"unpublished","polygon","2",-25.98,-52.84,"2014","Brazil","BRA",37,NA
"400","Aedes albopictus",400,"unpublished","polygon","2",-25.98,-49.66,"2014","Brazil","BRA",37,NA
"401","Aedes albopictus",401,"unpublished","polygon","2",-25.97,-53.69,"2014","Brazil","BRA",37,NA
"402","Aedes albopictus",402,"unpublished","polygon","2",-25.95,-50.12,"2014","Brazil","BRA",37,NA
"403","Aedes albopictus",403,"unpublished","polygon","2",-25.93,-50.45,"2014","Brazil","BRA",37,NA
"404","Aedes albopictus",404,"unpublished","polygon","2",-25.92,-49.52,"2014","Brazil","BRA",37,NA
"405","Aedes albopictus",405,"unpublished","polygon","2",-25.91,-53.48,"2014","Brazil","BRA",37,NA
"406","Aedes albopictus",406,"unpublished","polygon","2",-25.9,-50.85,"2014","Brazil","BRA",37,NA
"407","Aedes albopictus",407,"unpublished","polygon","2",-25.9,-51.28,"2014","Brazil","BRA",37,NA
"408","Aedes albopictus",408,"unpublished","polygon","2",-25.89,-53.27,"2014","Brazil","BRA",37,NA
"409","Aedes albopictus",409,"unpublished","polygon","2",-25.89,-49.13,"2014","Brazil","BRA",37,NA
"410","Aedes albopictus",410,"unpublished","polygon","2",-25.88,-53.64,"2014","Brazil","BRA",37,NA
"411","Aedes albopictus",411,"unpublished","polygon","2",-25.88,-53.16,"2014","Brazil","BRA",37,NA
"412","Aedes albopictus",412,"unpublished","polygon","2",-25.87,-51.98,"2014","Brazil","BRA",37,NA
"413","Aedes albopictus",413,"unpublished","polygon","2",-25.85,-52.97,"2014","Brazil","BRA",37,NA
"414","Aedes albopictus",414,"unpublished","polygon","2",-25.85,-53.72,"2014","Brazil","BRA",37,NA
"415","Aedes albopictus",415,"unpublished","polygon","2",-25.82,-49.33,"2014","Brazil","BRA",37,NA
"416","Aedes albopictus",416,"unpublished","polygon","2",-25.8,-49.88,"2014","Brazil","BRA",37,NA
"417","Aedes albopictus",417,"unpublished","polygon","2",-25.8,-51.67,"2014","Brazil","BRA",37,NA
"418","Aedes albopictus",418,"unpublished","polygon","2",-25.8,-48.77,"2014","Brazil","BRA",37,NA
"419","Aedes albopictus",419,"unpublished","polygon","2",-25.79,-52.47,"2014","Brazil","BRA",37,NA
"420","Aedes albopictus",420,"unpublished","polygon","2",-25.78,-53.42,"2014","Brazil","BRA",37,NA
"421","Aedes albopictus",421,"unpublished","polygon","2",-25.78,-48.56,"2014","Brazil","BRA",37,NA
"422","Aedes albopictus",422,"unpublished","polygon","2",-25.77,-53.27,"2014","Brazil","BRA",37,NA
"423","Aedes albopictus",423,"unpublished","polygon","2",-25.74,-53.11,"2014","Brazil","BRA",37,NA
"424","Aedes albopictus",424,"unpublished","polygon","2",-25.74,-52.81,"2014","Brazil","BRA",37,NA
"425","Aedes albopictus",425,"unpublished","polygon","2",-25.73,-53.72,"2014","Brazil","BRA",37,NA
"426","Aedes albopictus",426,"unpublished","polygon","2",-25.73,-50.8,"2014","Brazil","BRA",37,NA
"427","Aedes albopictus",427,"unpublished","polygon","2",-25.7,-52.61,"2014","Brazil","BRA",37,NA
"428","Aedes albopictus",428,"unpublished","polygon","2",-25.7,-49.5,"2014","Brazil","BRA",37,NA
"429","Aedes albopictus",429,"unpublished","polygon","2",-25.69,-52.1,"2014","Brazil","BRA",37,NA
"430","Aedes albopictus",430,"unpublished","polygon","2",-25.68,-50.29,"2014","Brazil","BRA",37,NA
"431","Aedes albopictus",431,"unpublished","polygon","2",-25.68,-49.3,"2014","Brazil","BRA",37,NA
"432","Aedes albopictus",432,"unpublished","polygon","2",-25.67,-53.55,"2014","Brazil","BRA",37,NA
"433","Aedes albopictus",433,"unpublished","polygon","2",-25.67,-50.62,"2014","Brazil","BRA",37,NA
"434","Aedes albopictus",434,"unpublished","polygon","2",-25.67,-52.7,"2014","Brazil","BRA",37,NA
"435","Aedes albopictus",435,"unpublished","polygon","2",-25.66,-52.96,"2014","Brazil","BRA",37,NA
"436","Aedes albopictus",436,"unpublished","polygon","2",-25.65,-48.47,"2014","Brazil","BRA",37,NA
"437","Aedes albopictus",437,"unpublished","polygon","2",-25.65,-49.06,"2014","Brazil","BRA",37,NA
"438","Aedes albopictus",438,"unpublished","polygon","2",-25.64,-51.18,"2014","Brazil","BRA",37,NA
"439","Aedes albopictus",439,"unpublished","polygon","2",-25.63,-53.23,"2014","Brazil","BRA",37,NA
"440","Aedes albopictus",440,"unpublished","polygon","2",-25.63,-49.46,"2014","Brazil","BRA",37,NA
"441","Aedes albopictus",441,"unpublished","polygon","2",-25.61,-53.79,"2014","Brazil","BRA",37,NA
"442","Aedes albopictus",442,"unpublished","polygon","2",-25.6,-53.12,"2014","Brazil","BRA",37,NA
"443","Aedes albopictus",443,"unpublished","polygon","2",-25.59,-52.39,"2014","Brazil","BRA",37,NA
"444","Aedes albopictus",444,"unpublished","polygon","2",-25.59,-53.38,"2014","Brazil","BRA",37,NA
"445","Aedes albopictus",445,"unpublished","polygon","2",-25.55,-52.6,"2014","Brazil","BRA",37,NA
"446","Aedes albopictus",446,"unpublished","polygon","2",-25.55,-48.49,"2014","Brazil","BRA",37,NA
"447","Aedes albopictus",447,"unpublished","polygon","2",-25.53,-49.88,"2014","Brazil","BRA",37,NA
"448","Aedes albopictus",448,"unpublished","polygon","2",-25.52,-52.08,"2014","Brazil","BRA",37,NA
"449","Aedes albopictus",449,"unpublished","polygon","2",-25.51,-48.83,"2014","Brazil","BRA",37,NA
"450","Aedes albopictus",450,"unpublished","polygon","2",-25.5,-49.29,"2014","Brazil","BRA",37,NA
"451","Aedes albopictus",451,"unpublished","polygon","2",-25.49,-50.86,"2014","Brazil","BRA",37,NA
"452","Aedes albopictus",452,"unpublished","polygon","2",-25.49,-49.69,"2014","Brazil","BRA",37,NA
"453","Aedes albopictus",453,"unpublished","polygon","2",-25.48,-50.49,"2014","Brazil","BRA",37,NA
"454","Aedes albopictus",454,"unpublished","polygon","2",-25.48,-54.02,"2014","Brazil","BRA",37,NA
"455","Aedes albopictus",455,"unpublished","polygon","2",-25.47,-49.06,"2014","Brazil","BRA",37,NA
"456","Aedes albopictus",456,"unpublished","polygon","2",-25.46,-53.59,"2014","Brazil","BRA",37,NA
"457","Aedes albopictus",457,"unpublished","polygon","2",-25.45,-54.55,"2014","Brazil","BRA",37,NA
"458","Aedes albopictus",458,"unpublished","polygon","2",-25.45,-50.05,"2014","Brazil","BRA",37,NA
"459","Aedes albopictus",459,"unpublished","polygon","2",-25.45,-53.23,"2014","Brazil","BRA",37,NA
"460","Aedes albopictus",460,"unpublished","polygon","2",-25.45,-52.96,"2014","Brazil","BRA",37,NA
"461","Aedes albopictus",461,"unpublished","polygon","2",-25.44,-53.43,"2014","Brazil","BRA",37,NA
